Date,Day_of_Week,Is_Weekend,Season,Weather_Type,Special_Occasion,Holiday,Total_Customers,LPG_Usage_kg,Dosa_Sold,Idly_Sold,Vada_Sold,Puri_Sold
2033-12-19,Monday,0,Winter,Cold,No Occasion,0,348,7.03,105,86,32,125
2033-12-20,Tuesday,0,Winter,Cold,Festival,0,467,11.79,83,74,112,198
2033-12-21,Wednesday,0,Winter,Cold,No Occasion,0,253,5.24,70,93,29,61
2033-12-22,Thursday,0,Winter,Cold,No Occasion,0,328,9.37,94,61,104,69
2033-12-23,Friday,0,Winter,Foggy,No Occasion,0,331,6.71,124,122,80,5
2033-12-24,Saturday,1,Winter,Rainy,Local Event,1,296,7.35,92,91,56,57
2033-12-25,Sunday,1,Winter,Cold,No Occasion,0,387,8.46,112,73,80,122
2033-12-26,Monday,0,Winter,Foggy,No Occasion,0,298,7.68,116,76,51,55
2033-12-27,Tuesday,0,Winter,Foggy,No Occasion,0,304,7.66,118,79,50,57
2033-12-28,Wednesday,0,Winter,Cold,No Occasion,0,346,7.71,79,101,52,114
2033-12-29,Thursday,0,Winter,Cold,No Occasion,0,335,10.03,119,87,56,73
2033-12-30,Friday,0,Winter,Foggy,Festival,1,552,13.71,85,111,151,205
2033-12-31,Saturday,1,Winter,Sunny,Festival,1,691,20.61,186,165,116,224
2034-01-01,Sunday,1,Winter,Sunny,Festival,0,514,11.84,165,30,166,153
2034-01-02,Monday,0,Winter,Rainy,No Occasion,0,223,5.63,82,59,40,42
2034-01-03,Tuesday,0,Winter,Foggy,No Occasion,0,347,10.39,72,97,92,86
2034-01-04,Wednesday,0,Winter,Sunny,Local Event,0,328,8.81,107,31,75,115
2034-01-05,Thursday,0,Winter,Sunny,No Occasion,0,320,7.24,103,51,99,67
2034-01-06,Friday,0,Winter,Rainy,No Occasion,0,190,4.17,60,94,24,12
2034-01-07,Saturday,1,Winter,Sunny,No Occasion,0,367,10.4,129,112,72,54
2034-01-08,Sunday,1,Winter,Foggy,No Occasion,0,374,9.94,74,58,128,114
2034-01-09,Monday,0,Winter,Foggy,Festival,1,581,11.73,144,105,104,228
2034-01-10,Tuesday,0,Winter,Sunny,No Occasion,0,243,7.19,56,76,67,44
2034-01-11,Wednesday,0,Winter,Foggy,No Occasion,0,312,8.3,73,59,78,102
2034-01-12,Thursday,0,Winter,Cold,Festival,0,505,14.53,96,102,111,196
2034-01-13,Friday,0,Winter,Sunny,No Occasion,0,320,6.59,110,119,30,61
2034-01-14,Saturday,1,Winter,Sunny,No Occasion,0,483,12.0,230,86,100,67
2034-01-15,Sunday,1,Winter,Foggy,No Occasion,0,372,8.2,126,71,91,84
2034-01-16,Monday,0,Winter,Cold,No Occasion,0,347,9.53,122,95,32,98
2034-01-17,Tuesday,0,Winter,Foggy,No Occasion,0,296,8.29,100,88,29,79
2034-01-18,Wednesday,0,Winter,Rainy,No Occasion,0,140,3.2,38,52,36,14
2034-01-19,Thursday,0,Winter,Cold,No Occasion,0,309,9.25,133,6,49,121
2034-01-20,Friday,0,Winter,Cold,No Occasion,0,327,8.36,75,92,54,106
2034-01-21,Saturday,1,Winter,Sunny,No Occasion,0,321,7.21,106,90,66,59
2034-01-22,Sunday,1,Winter,Sunny,Local Event,0,410,8.77,183,118,71,38
2034-01-23,Monday,0,Winter,Cold,No Occasion,0,217,5.46,79,40,37,61
2034-01-24,Tuesday,0,Winter,Sunny,No Occasion,0,367,8.5,165,52,84,66
2034-01-25,Wednesday,0,Winter,Cold,No Occasion,0,320,8.85,81,64,63,112
2034-01-26,Thursday,0,Winter,Foggy,Festival,1,553,12.33,138,84,146,185
2034-01-27,Friday,0,Winter,Foggy,No Occasion,0,333,8.95,105,114,64,50
2034-01-28,Saturday,1,Winter,Sunny,Festival,1,729,19.14,148,194,151,236
2034-01-29,Sunday,1,Winter,Cold,No Occasion,0,465,12.0,136,147,81,101
2034-01-30,Monday,0,Winter,Cold,No Occasion,0,353,9.13,91,81,71,110
2034-01-31,Tuesday,0,Winter,Cold,No Occasion,0,288,8.62,82,61,28,117
2034-02-01,Wednesday,0,Winter,Cold,Festival,1,574,13.12,100,134,90,250
2034-02-02,Thursday,0,Winter,Sunny,No Occasion,0,357,9.0,85,109,77,86
2034-02-03,Friday,0,Winter,Cold,No Occasion,0,276,8.19,75,142,14,45
2034-02-04,Saturday,1,Winter,Foggy,No Occasion,0,398,9.52,146,84,84,84
2034-02-05,Sunday,1,Winter,Foggy,No Occasion,0,278,7.7,89,83,60,46
2034-02-06,Monday,0,Winter,Foggy,No Occasion,0,350,7.45,134,92,56,68
2034-02-07,Tuesday,0,Winter,Rainy,No Occasion,0,235,6.61,35,101,36,63
2034-02-08,Wednesday,0,Winter,Foggy,No Occasion,0,210,4.45,39,89,31,51
2034-02-09,Thursday,0,Winter,Cold,No Occasion,0,308,7.45,97,81,34,96
2034-02-10,Friday,0,Winter,Sunny,No Occasion,0,324,9.14,99,71,82,72
2034-02-11,Saturday,1,Winter,Sunny,No Occasion,0,389,9.9,132,118,78,61
2034-02-12,Sunday,1,Winter,Cold,No Occasion,0,437,10.36,174,108,45,110
2034-02-13,Monday,0,Winter,Cold,No Occasion,0,337,10.04,57,89,67,124
2034-02-14,Tuesday,0,Winter,Foggy,Local Event,1,343,7.28,62,96,71,114
2034-02-15,Wednesday,0,Winter,Cold,Local Event,0,240,6.64,89,43,37,71
2034-02-16,Thursday,0,Winter,Sunny,No Occasion,0,332,9.66,142,40,67,83
2034-02-17,Friday,0,Winter,Foggy,No Occasion,0,249,5.6,87,70,58,34
2034-02-18,Saturday,1,Winter,Rainy,No Occasion,0,327,6.71,101,95,102,29
2034-02-19,Sunday,1,Winter,Cold,No Occasion,0,415,10.14,99,97,66,153
2034-02-20,Monday,0,Winter,Rainy,No Occasion,0,177,4.87,39,58,29,51
2034-02-21,Tuesday,0,Winter,Cold,No Occasion,0,331,7.22,101,76,79,75
2034-02-22,Wednesday,0,Winter,Sunny,Festival,0,464,13.02,74,75,130,185
2034-02-23,Thursday,0,Winter,Foggy,No Occasion,0,266,7.56,45,68,73,80
2034-02-24,Friday,0,Winter,Sunny,No Occasion,0,322,9.45,117,53,72,80
2034-02-25,Saturday,1,Winter,Cold,No Occasion,0,492,10.05,112,76,129,175
2034-02-26,Sunday,1,Winter,Foggy,No Occasion,0,374,8.8,147,55,45,127
2034-02-27,Monday,0,Winter,Cold,No Occasion,0,354,7.92,68,84,69,133
2034-02-28,Tuesday,0,Winter,Foggy,Local Event,0,336,9.25,127,60,86,63
2034-03-01,Wednesday,0,Summer,Sunny,No Occasion,0,285,8.0,82,87,74,42
2034-03-02,Thursday,0,Summer,Cloudy,No Occasion,0,281,8.17,89,84,72,36
2034-03-03,Friday,0,Summer,Sunny,No Occasion,0,350,10.18,131,128,25,66
2034-03-04,Saturday,1,Summer,Cloudy,No Occasion,0,424,12.08,126,95,71,132
2034-03-05,Sunday,1,Summer,Sunny,No Occasion,0,414,12.21,117,96,87,114
2034-03-06,Monday,0,Summer,Sunny,No Occasion,0,352,9.63,72,137,56,87
2034-03-07,Tuesday,0,Summer,Cloudy,No Occasion,0,227,4.76,56,73,44,54
2034-03-08,Wednesday,0,Summer,Cloudy,No Occasion,0,390,10.91,118,140,73,59
2034-03-09,Thursday,0,Summer,Sunny,No Occasion,0,457,10.16,161,146,60,90
2034-03-10,Friday,0,Summer,Sunny,No Occasion,0,349,10.35,101,124,74,50
2034-03-11,Saturday,1,Summer,Cloudy,Local Event,1,553,11.32,213,186,70,84
2034-03-12,Sunday,1,Summer,Rainy,No Occasion,0,298,8.63,99,108,78,13
2034-03-13,Monday,0,Summer,Sunny,No Occasion,0,299,7.89,92,70,80,57
2034-03-14,Tuesday,0,Summer,Sunny,No Occasion,0,331,7.65,88,132,60,51
2034-03-15,Wednesday,0,Summer,Sunny,No Occasion,0,261,6.41,75,87,62,37
2034-03-16,Thursday,0,Summer,Cloudy,Festival,1,473,13.57,107,84,129,153
2034-03-17,Friday,0,Summer,Sunny,No Occasion,0,298,7.82,81,104,69,44
2034-03-18,Saturday,1,Summer,Sunny,No Occasion,0,471,10.34,136,190,83,62
2034-03-19,Sunday,1,Summer,Cloudy,No Occasion,0,417,11.17,152,109,84,72
2034-03-20,Monday,0,Summer,Cloudy,No Occasion,0,294,7.93,97,94,63,40
2034-03-21,Tuesday,0,Summer,Sunny,Festival,1,589,14.14,72,132,138,247
2034-03-22,Wednesday,0,Summer,Sunny,Local Event,0,327,7.26,103,113,70,41
2034-03-23,Thursday,0,Summer,Sunny,No Occasion,0,349,10.35,123,161,45,20
2034-03-24,Friday,0,Summer,Cloudy,No Occasion,0,357,8.99,150,102,48,57
2034-03-25,Saturday,1,Summer,Sunny,No Occasion,0,365,9.42,115,98,95,57
2034-03-26,Sunday,1,Summer,Cloudy,No Occasion,0,379,7.72,135,96,106,42
2034-03-27,Monday,0,Summer,Rainy,No Occasion,0,239,6.68,81,102,51,5
2034-03-28,Tuesday,0,Summer,Sunny,No Occasion,0,274,8.03,84,68,62,60
2034-03-29,Wednesday,0,Summer,Sunny,No Occasion,0,221,5.57,59,98,15,49
2034-03-30,Thursday,0,Summer,Rainy,No Occasion,0,234,6.05,55,70,72,37
2034-03-31,Friday,0,Summer,Sunny,No Occasion,0,274,5.93,72,81,65,56
2034-04-01,Saturday,1,Summer,Cloudy,No Occasion,0,384,8.07,216,100,37,31
2034-04-02,Sunday,1,Summer,Cloudy,No Occasion,0,373,9.09,133,105,56,79
2034-04-03,Monday,0,Summer,Sunny,No Occasion,0,311,9.33,65,148,37,61
2034-04-04,Tuesday,0,Summer,Sunny,No Occasion,0,238,5.85,90,83,44,21
2034-04-05,Wednesday,0,Summer,Sunny,No Occasion,0,317,6.5,117,109,36,55
2034-04-06,Thursday,0,Summer,Sunny,No Occasion,0,342,8.27,141,129,41,31
2034-04-07,Friday,0,Summer,Cloudy,No Occasion,0,202,4.88,54,101,12,35
2034-04-08,Saturday,1,Summer,Cloudy,No Occasion,0,419,10.5,104,114,134,67
2034-04-09,Sunday,1,Summer,Rainy,No Occasion,0,371,9.09,127,95,112,37
2034-04-10,Monday,0,Summer,Sunny,No Occasion,0,351,9.96,128,111,102,10
2034-04-11,Tuesday,0,Summer,Cloudy,No Occasion,0,232,6.78,74,43,85,30
2034-04-12,Wednesday,0,Summer,Sunny,No Occasion,0,302,6.71,81,122,59,40
2034-04-13,Thursday,0,Summer,Sunny,No Occasion,0,250,6.39,77,73,56,44
2034-04-14,Friday,0,Summer,Cloudy,No Occasion,0,336,8.22,70,107,101,58
2034-04-15,Saturday,1,Summer,Sunny,No Occasion,0,297,8.05,123,69,57,48
2034-04-16,Sunday,1,Summer,Sunny,No Occasion,0,353,10.25,87,97,91,78
2034-04-17,Monday,0,Summer,Sunny,No Occasion,0,325,6.87,107,95,55,68
2034-04-18,Tuesday,0,Summer,Sunny,No Occasion,0,263,6.55,86,111,35,31
2034-04-19,Wednesday,0,Summer,Sunny,No Occasion,0,363,9.44,110,105,91,57
2034-04-20,Thursday,0,Summer,Sunny,No Occasion,0,291,6.52,106,123,39,23
2034-04-21,Friday,0,Summer,Cloudy,No Occasion,0,284,7.72,146,96,23,19
2034-04-22,Saturday,1,Summer,Sunny,No Occasion,0,374,9.13,121,83,84,86
2034-04-23,Sunday,1,Summer,Sunny,No Occasion,0,486,12.06,112,155,146,73
2034-04-24,Monday,0,Summer,Sunny,No Occasion,0,243,6.48,78,60,68,37
2034-04-25,Tuesday,0,Summer,Sunny,No Occasion,0,287,6.23,63,98,103,23
2034-04-26,Wednesday,0,Summer,Sunny,No Occasion,0,329,7.14,98,110,76,45
2034-04-27,Thursday,0,Summer,Sunny,No Occasion,0,220,6.33,87,55,46,32
2034-04-28,Friday,0,Summer,Sunny,No Occasion,0,380,9.26,150,155,13,62
2034-04-29,Saturday,1,Summer,Sunny,No Occasion,0,426,11.92,125,149,66,86
2034-04-30,Sunday,1,Summer,Sunny,No Occasion,0,433,10.15,176,129,69,59
2034-05-01,Monday,0,Summer,Sunny,No Occasion,0,335,9.9,92,101,83,59
2034-05-02,Tuesday,0,Summer,Sunny,No Occasion,0,301,6.08,96,62,96,47
2034-05-03,Wednesday,0,Summer,Cloudy,No Occasion,0,372,9.28,144,98,16,114
2034-05-04,Thursday,0,Summer,Sunny,No Occasion,0,332,8.87,106,76,70,80
2034-05-05,Friday,0,Summer,Cloudy,No Occasion,0,125,2.81,28,43,27,27
2034-05-06,Saturday,1,Summer,Cloudy,No Occasion,1,528,13.71,227,123,67,111
2034-05-07,Sunday,1,Summer,Sunny,No Occasion,0,333,9.59,84,101,88,60
2034-05-08,Monday,0,Summer,Sunny,No Occasion,0,385,9.56,88,107,109,81
2034-05-09,Tuesday,0,Summer,Sunny,No Occasion,0,166,4.11,62,41,44,19
2034-05-10,Wednesday,0,Summer,Sunny,No Occasion,0,292,6.25,98,108,17,69
2034-05-11,Thursday,0,Summer,Cloudy,No Occasion,0,368,10.55,93,116,73,86
2034-05-12,Friday,0,Summer,Sunny,Festival,1,602,13.3,131,90,141,240
2034-05-13,Saturday,1,Summer,Sunny,No Occasion,0,448,10.34,132,168,83,65
2034-05-14,Sunday,1,Summer,Sunny,Festival,1,699,19.15,246,196,66,191
2034-05-15,Monday,0,Summer,Sunny,Local Event,0,297,8.02,66,149,46,36
2034-05-16,Tuesday,0,Summer,Sunny,No Occasion,0,266,5.86,85,109,62,10
2034-05-17,Wednesday,0,Summer,Sunny,No Occasion,0,325,9.37,95,138,66,26
2034-05-18,Thursday,0,Summer,Sunny,Festival,1,568,16.33,115,97,173,183
2034-05-19,Friday,0,Summer,Cloudy,No Occasion,0,332,9.21,102,123,66,41
2034-05-20,Saturday,1,Summer,Sunny,No Occasion,0,419,10.66,100,78,135,106
2034-05-21,Sunday,1,Summer,Cloudy,No Occasion,0,364,8.24,148,92,56,68
2034-05-22,Monday,0,Summer,Cloudy,No Occasion,0,265,7.36,101,41,67,56
2034-05-23,Tuesday,0,Summer,Sunny,No Occasion,0,264,5.92,89,100,56,19
2034-05-24,Wednesday,0,Summer,Sunny,No Occasion,0,305,6.42,70,99,64,72
2034-05-25,Thursday,0,Summer,Sunny,No Occasion,0,262,6.26,95,78,40,49
2034-05-26,Friday,0,Summer,Cloudy,No Occasion,0,309,7.3,108,110,78,13
2034-05-27,Saturday,1,Summer,Cloudy,No Occasion,0,434,9.52,133,102,104,95
2034-05-28,Sunday,1,Summer,Cloudy,No Occasion,0,489,11.49,142,196,107,44
2034-05-29,Monday,0,Summer,Sunny,No Occasion,0,273,8.02,97,107,25,44
2034-05-30,Tuesday,0,Summer,Sunny,No Occasion,0,327,9.79,111,98,83,35
2034-05-31,Wednesday,0,Summer,Cloudy,No Occasion,0,414,9.16,116,169,90,39
2034-06-01,Thursday,0,Monsoon,Cloudy,No Occasion,0,271,7.47,78,68,54,71
2034-06-02,Friday,0,Monsoon,Rainy,No Occasion,0,161,3.36,71,41,31,18
2034-06-03,Saturday,1,Monsoon,Sunny,No Occasion,0,395,9.56,119,86,120,70
2034-06-04,Sunday,1,Monsoon,Cloudy,Festival,1,600,14.61,102,139,141,218
2034-06-05,Monday,0,Monsoon,Sunny,No Occasion,0,309,9.11,124,85,90,10
2034-06-06,Tuesday,0,Monsoon,Rainy,No Occasion,1,287,7.51,97,101,35,54
2034-06-07,Wednesday,0,Monsoon,Heavy Rain,No Occasion,1,194,5.09,62,48,60,24
2034-06-08,Thursday,0,Monsoon,Cloudy,No Occasion,0,350,8.94,105,89,119,37
2034-06-09,Friday,0,Monsoon,Rainy,No Occasion,0,282,7.24,70,102,68,42
2034-06-10,Saturday,1,Monsoon,Heavy Rain,No Occasion,0,262,6.16,81,98,65,18
2034-06-11,Sunday,1,Monsoon,Cloudy,No Occasion,0,389,9.68,161,95,107,26
2034-06-12,Monday,0,Monsoon,Rainy,No Occasion,0,284,8.08,43,116,116,9
2034-06-13,Tuesday,0,Monsoon,Rainy,Festival,1,376,10.03,85,126,63,102
2034-06-14,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,217,5.5,77,78,55,7
2034-06-15,Thursday,0,Monsoon,Cloudy,Local Event,0,393,11.36,180,111,34,68
2034-06-16,Friday,0,Monsoon,Cloudy,No Occasion,0,276,7.9,132,70,64,10
2034-06-17,Saturday,1,Monsoon,Heavy Rain,No Occasion,0,315,8.38,113,94,64,44
2034-06-18,Sunday,1,Monsoon,Heavy Rain,No Occasion,0,273,6.91,75,68,75,55
2034-06-19,Monday,0,Monsoon,Sunny,No Occasion,0,337,10.06,107,104,63,63
2034-06-20,Tuesday,0,Monsoon,Heavy Rain,No Occasion,1,299,7.45,82,111,66,40
2034-06-21,Wednesday,0,Monsoon,Cloudy,No Occasion,0,367,8.96,94,103,70,100
2034-06-22,Thursday,0,Monsoon,Rainy,Festival,1,385,9.35,80,98,78,129
2034-06-23,Friday,0,Monsoon,Rainy,No Occasion,0,220,5.62,33,93,89,5
2034-06-24,Saturday,1,Monsoon,Cloudy,Local Event,0,403,8.83,133,95,89,86
2034-06-25,Sunday,1,Monsoon,Rainy,No Occasion,0,428,11.54,119,171,82,56
2034-06-26,Monday,0,Monsoon,Sunny,Festival,1,517,11.45,128,141,95,153
2034-06-27,Tuesday,0,Monsoon,Cloudy,Festival,1,569,12.49,119,120,132,198
2034-06-28,Wednesday,0,Monsoon,Sunny,Festival,1,651,14.59,159,93,131,268
2034-06-29,Thursday,0,Monsoon,Rainy,No Occasion,0,244,6.38,84,78,43,39
2034-06-30,Friday,0,Monsoon,Heavy Rain,No Occasion,0,104,3.02,53,41,9,1
2034-07-01,Saturday,1,Monsoon,Sunny,Festival,1,581,16.54,188,83,146,164
2034-07-02,Sunday,1,Monsoon,Rainy,No Occasion,0,384,8.19,88,108,152,36
2034-07-03,Monday,0,Monsoon,Rainy,No Occasion,0,321,9.52,87,106,61,67
2034-07-04,Tuesday,0,Monsoon,Heavy Rain,No Occasion,1,202,5.63,42,70,44,46
2034-07-05,Wednesday,0,Monsoon,Rainy,No Occasion,0,220,4.91,67,55,62,36
2034-07-06,Thursday,0,Monsoon,Rainy,No Occasion,0,206,5.25,66,90,44,6
2034-07-07,Friday,0,Monsoon,Cloudy,No Occasion,0,296,7.38,68,85,92,51
2034-07-08,Saturday,1,Monsoon,Cloudy,No Occasion,0,421,9.81,141,87,125,68
2034-07-09,Sunday,1,Monsoon,Rainy,No Occasion,0,293,8.16,92,94,72,35
2034-07-10,Monday,0,Monsoon,Rainy,No Occasion,0,213,6.34,85,84,41,3
2034-07-11,Tuesday,0,Monsoon,Rainy,No Occasion,0,192,3.88,38,70,52,32
2034-07-12,Wednesday,0,Monsoon,Rainy,No Occasion,0,259,5.65,45,151,39,24
2034-07-13,Thursday,0,Monsoon,Sunny,No Occasion,0,272,5.48,125,67,53,27
2034-07-14,Friday,0,Monsoon,Cloudy,No Occasion,0,193,4.57,67,57,32,37
2034-07-15,Saturday,1,Monsoon,Cloudy,Local Event,0,321,7.86,104,66,108,43
2034-07-16,Sunday,1,Monsoon,Rainy,No Occasion,0,418,9.41,152,112,105,49
2034-07-17,Monday,0,Monsoon,Cloudy,Local Event,0,376,9.12,141,99,98,38
2034-07-18,Tuesday,0,Monsoon,Heavy Rain,No Occasion,1,220,4.45,82,77,38,23
2034-07-19,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,123,2.71,44,42,25,12
2034-07-20,Thursday,0,Monsoon,Rainy,Festival,0,398,8.47,64,137,111,86
2034-07-21,Friday,0,Monsoon,Heavy Rain,No Occasion,0,170,4.65,67,59,40,4
2034-07-22,Saturday,1,Monsoon,Rainy,Festival,1,482,9.84,145,116,119,102
2034-07-23,Sunday,1,Monsoon,Sunny,No Occasion,0,300,7.03,75,83,70,72
2034-07-24,Monday,0,Monsoon,Rainy,No Occasion,0,239,6.41,120,86,18,15
2034-07-25,Tuesday,0,Monsoon,Heavy Rain,No Occasion,0,80,2.39,30,13,20,17
2034-07-26,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,217,4.84,54,92,40,31
2034-07-27,Thursday,0,Monsoon,Heavy Rain,No Occasion,0,111,2.45,37,45,15,14
2034-07-28,Friday,0,Monsoon,Heavy Rain,No Occasion,1,200,5.8,54,64,41,41
2034-07-29,Saturday,1,Monsoon,Cloudy,Festival,1,314,9.31,73,39,87,115
2034-07-30,Sunday,1,Monsoon,Rainy,Festival,1,464,10.28,166,104,89,105
2034-07-31,Monday,0,Monsoon,Sunny,No Occasion,0,224,4.85,117,65,28,14
2034-08-01,Tuesday,0,Monsoon,Rainy,No Occasion,0,228,4.57,69,78,48,33
2034-08-02,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,199,4.98,51,66,68,14
2034-08-03,Thursday,0,Monsoon,Sunny,Local Event,1,501,13.03,187,95,74,145
2034-08-04,Friday,0,Monsoon,Rainy,No Occasion,1,265,5.7,82,65,59,59
2034-08-05,Saturday,1,Monsoon,Sunny,No Occasion,0,430,10.77,128,112,120,70
2034-08-06,Sunday,1,Monsoon,Cloudy,Local Event,0,374,9.05,167,121,63,23
2034-08-07,Monday,0,Monsoon,Rainy,No Occasion,0,212,4.73,88,65,40,19
2034-08-08,Tuesday,0,Monsoon,Rainy,No Occasion,0,279,5.71,110,77,52,40
2034-08-09,Wednesday,0,Monsoon,Heavy Rain,No Occasion,1,101,2.7,30,55,8,8
2034-08-10,Thursday,0,Monsoon,Rainy,No Occasion,0,298,7.5,21,147,112,18
2034-08-11,Friday,0,Monsoon,Cloudy,Festival,1,504,10.34,106,86,129,183
2034-08-12,Saturday,1,Monsoon,Cloudy,No Occasion,0,371,8.33,100,118,93,60
2034-08-13,Sunday,1,Monsoon,Sunny,No Occasion,0,442,13.18,190,97,96,59
2034-08-14,Monday,0,Monsoon,Heavy Rain,No Occasion,0,163,4.7,43,69,29,22
2034-08-15,Tuesday,0,Monsoon,Sunny,No Occasion,0,357,8.3,114,137,33,73
2034-08-16,Wednesday,0,Monsoon,Rainy,No Occasion,0,294,6.71,58,104,112,20
2034-08-17,Thursday,0,Monsoon,Cloudy,No Occasion,0,337,7.68,87,112,39,99
2034-08-18,Friday,0,Monsoon,Rainy,No Occasion,0,192,5.32,66,76,33,17
2034-08-19,Saturday,1,Monsoon,Rainy,No Occasion,0,418,9.89,111,142,126,39
2034-08-20,Sunday,1,Monsoon,Rainy,Festival,0,427,10.97,118,121,107,81
2034-08-21,Monday,0,Monsoon,Rainy,No Occasion,0,258,6.19,105,91,36,26
2034-08-22,Tuesday,0,Monsoon,Heavy Rain,No Occasion,0,149,4.25,61,61,23,4
2034-08-23,Wednesday,0,Monsoon,Sunny,No Occasion,0,354,9.15,152,91,66,45
2034-08-24,Thursday,0,Monsoon,Sunny,No Occasion,0,343,7.63,147,77,50,69
2034-08-25,Friday,0,Monsoon,Cloudy,No Occasion,0,274,6.33,101,54,68,51
2034-08-26,Saturday,1,Monsoon,Rainy,No Occasion,0,358,8.62,129,98,78,53
2034-08-27,Sunday,1,Monsoon,Rainy,No Occasion,0,325,9.34,112,103,102,8
2034-08-28,Monday,0,Monsoon,Cloudy,No Occasion,0,254,5.17,52,58,64,80
2034-08-29,Tuesday,0,Monsoon,Rainy,No Occasion,0,143,3.32,51,57,12,23
2034-08-30,Wednesday,0,Monsoon,Heavy Rain,Local Event,1,182,4.48,78,67,23,14
2034-08-31,Thursday,0,Monsoon,Rainy,No Occasion,0,199,4.82,60,72,14,53
2034-09-01,Friday,0,Monsoon,Cloudy,No Occasion,0,333,9.67,79,127,84,43
2034-09-02,Saturday,1,Monsoon,Rainy,No Occasion,0,284,8.11,104,116,42,22
2034-09-03,Sunday,1,Monsoon,Rainy,No Occasion,0,386,10.42,128,148,66,44
2034-09-04,Monday,0,Monsoon,Rainy,Festival,1,360,10.25,85,95,67,113
2034-09-05,Tuesday,0,Monsoon,Cloudy,Festival,1,649,14.06,133,145,134,237
2034-09-06,Wednesday,0,Monsoon,Sunny,No Occasion,0,290,6.89,127,82,33,48
2034-09-07,Thursday,0,Monsoon,Rainy,No Occasion,0,232,6.71,22,138,23,49
2034-09-08,Friday,0,Monsoon,Rainy,No Occasion,0,307,8.5,87,119,55,46
2034-09-09,Saturday,1,Monsoon,Rainy,No Occasion,0,385,9.35,157,86,87,55
2034-09-10,Sunday,1,Monsoon,Cloudy,No Occasion,0,405,9.34,148,111,87,59
2034-09-11,Monday,0,Monsoon,Heavy Rain,No Occasion,1,158,3.56,54,51,24,29
2034-09-12,Tuesday,0,Monsoon,Cloudy,No Occasion,0,186,4.89,78,55,40,13
2034-09-13,Wednesday,0,Monsoon,Rainy,No Occasion,0,133,3.04,31,57,40,5
2034-09-14,Thursday,0,Monsoon,Rainy,No Occasion,0,187,4.27,55,50,54,28
2034-09-15,Friday,0,Monsoon,Rainy,Local Event,1,261,7.48,44,86,67,64
2034-09-16,Saturday,1,Monsoon,Heavy Rain,Festival,1,308,6.27,90,93,70,55
2034-09-17,Sunday,1,Monsoon,Cloudy,Local Event,0,394,8.74,123,123,93,55
2034-09-18,Monday,0,Monsoon,Cloudy,No Occasion,0,352,9.02,138,101,50,63
2034-09-19,Tuesday,0,Monsoon,Rainy,Festival,1,273,7.49,49,95,66,63
2034-09-20,Wednesday,0,Monsoon,Sunny,No Occasion,0,338,9.85,130,91,52,65
2034-09-21,Thursday,0,Monsoon,Rainy,Festival,1,387,11.38,83,125,89,90
2034-09-22,Friday,0,Monsoon,Rainy,No Occasion,0,331,7.21,118,121,80,12
2034-09-23,Saturday,1,Monsoon,Rainy,No Occasion,0,347,9.64,117,97,73,60
2034-09-24,Sunday,1,Monsoon,Heavy Rain,No Occasion,1,313,7.72,93,98,66,56
2034-09-25,Monday,0,Monsoon,Sunny,Festival,1,649,17.47,123,144,149,233
2034-09-26,Tuesday,0,Monsoon,Cloudy,No Occasion,0,247,7.01,81,96,36,34
2034-09-27,Wednesday,0,Monsoon,Rainy,Festival,1,387,10.92,85,130,60,112
2034-09-28,Thursday,0,Monsoon,Rainy,No Occasion,0,182,5.03,41,75,31,35
2034-09-29,Friday,0,Monsoon,Rainy,Festival,1,358,7.63,88,64,90,116
2034-09-30,Saturday,1,Monsoon,Rainy,No Occasion,0,274,8.16,68,114,71,21
2034-10-01,Sunday,1,Autumn,Rainy,No Occasion,0,377,11.08,146,102,50,79
2034-10-02,Monday,0,Autumn,Sunny,No Occasion,0,260,7.35,75,61,42,82
2034-10-03,Tuesday,0,Autumn,Sunny,No Occasion,0,306,8.02,118,94,59,35
2034-10-04,Wednesday,0,Autumn,Cloudy,No Occasion,0,264,6.08,113,79,7,65
2034-10-05,Thursday,0,Autumn,Cloudy,Festival,0,503,12.15,155,94,67,187
2034-10-06,Friday,0,Autumn,Sunny,No Occasion,0,346,7.17,79,103,101,63
2034-10-07,Saturday,1,Autumn,Cloudy,No Occasion,0,364,8.15,130,97,70,67
2034-10-08,Sunday,1,Autumn,Cloudy,No Occasion,0,330,7.72,157,86,67,20
2034-10-09,Monday,0,Autumn,Cloudy,Local Event,0,293,6.62,106,40,76,71
2034-10-10,Tuesday,0,Autumn,Sunny,No Occasion,0,268,5.73,92,42,101,33
2034-10-11,Wednesday,0,Autumn,Cloudy,Festival,1,529,12.74,74,139,76,240
2034-10-12,Thursday,0,Autumn,Rainy,Festival,1,427,12.52,130,140,75,82
2034-10-13,Friday,0,Autumn,Rainy,No Occasion,0,320,7.71,107,118,64,31
2034-10-14,Saturday,1,Autumn,Sunny,Festival,1,653,15.7,150,60,213,230
2034-10-15,Sunday,1,Autumn,Sunny,No Occasion,0,413,11.22,147,77,77,112
2034-10-16,Monday,0,Autumn,Sunny,No Occasion,0,330,7.79,60,82,98,90
2034-10-17,Tuesday,0,Autumn,Sunny,Local Event,1,395,8.63,121,102,119,53
